,Setup,latitude,longitude,MonthStart,MonthEnd,ghi_sum,ResultPVWm2Front,ResultPVWm2Back,ResultPVGround,edgemean,insidemean,testbedAmean,testbedBmean,testbedCmean,testbedDmean,testbedEmean,testbedFmean,edge_normGHI,inside_normGHI,testbedA_normGHI,testbedB_normGHI,testbedC_normGHI,testbedD_normGHI,testbedE_normGHI,testbedF_normGHI,Month
42,4,30.38,-84.37,1,1,91957,106643.06832222223,"[15068.99061, 15045.89974, 15047.403220000002, 15171.198090000004, 15311.92182, 15419.87643, 15615.72581, 15755.99088, 15885.964940000002]","[51817.78694, 51611.28690000001, 52929.84795, 53393.357659999994, 55009.26221000001, 55376.17566, 55687.60142, 54737.46791, 56065.7055, 57728.36764, 57715.97741, 58924.96647000001, 59281.88763999999, 59393.74721, 58956.53781, 58336.459270000014, 60876.911530000005, 63107.58428, 64052.05604000001, 64762.239799999996, 65445.77979999999, 65030.80359999999, 65078.08960000001, 65479.3944, 66155.7978, 67310.8903, 67295.957, 67730.24909999999, 68891.9935, 68410.08410000001, 68626.45760000001, 67367.68999999999, 71044.4963, 71225.30500000001, 71579.7387, 73226.62789999999, 73720.47770000002, 72883.8287, 73050.70049999998, 73480.9338, 73813.71090000002, 74559.68509999999, 75165.2507, 75382.1424, 75867.4885, 75974.8398, 75802.22669999998, 75775.2176, 76462.97549999999, 76503.61230000001, 76792.7804, 76660.1885, 76694.768, 75504.7671, 75588.75839999999, 76019.47859999999, 76061.9667, 75992.1038, 75572.37299999999, 75531.33480000001, 75419.54420000002, 76961.7458, 76884.21010000003, 77612.26160000001, 77428.5097, 77245.1591, 77099.4747, 76839.85410000001, 75665.053, 75881.47440000002, 76003.6663, 75885.65269999999, 75311.8291, 75232.9045, 75219.17639999998, 75671.7813, 75770.43669999999, 75366.0085, 75210.62380000002, 75269.1604, 74143.49470000001, 74011.21320000001, 73700.9687, 72489.1961, 71158.6829, 70685.824, 69158.0043, 68518.4336, 68146.4588, 65622.10429999999, 65189.98729, 64695.816589999995, 64089.12699, 62728.30168999999, 61618.65147, 59500.951310000004, 59974.76378, 57892.88974, 57224.696079999994, 54591.19272000001, 54097.14142000001]",57038.519579,71592.24970308642,61612.54157384616,68795.74474615384,74764.57522307691,76100.26320000002,76331.4789,71882.02366187499,0.6202738190567331,0.7785405102720447,0.6700146978897328,0.7481295034217498,0.8130384334316791,0.8275635699294237,0.8300779592635689,0.7816917000541013,Jan
43,4,30.38,-84.37,2,2,106849,127092.10344111112,"[21802.89072, 21334.778130000002, 21455.74661, 21125.447589999996, 20622.545210000004, 20363.847959999996, 19924.833949999997, 19859.359680000005, 19751.380540000002]","[63566.406240000004, 62945.06615, 63110.410370000005, 61874.01701, 61868.85008, 61074.83556, 61722.16742, 60468.253509999995, 60157.020489999995, 63823.91924000001, 64290.326160000004, 66572.12668, 66071.59736, 66281.48845, 66398.34152999999, 68990.57921, 68998.62686000002, 70110.26015999999, 71346.66527000001, 72783.15866999999, 73710.92408000001, 73594.67777999998, 74090.26808000001, 74127.28059000001, 73919.06108999997, 77041.49026, 76742.26301, 76787.94781000001, 79803.23293000001, 80014.85620000001, 79962.75356999999, 81410.8159, 82206.33541999999, 81337.84265999998, 81366.05038, 81612.83486999999, 82444.05136000001, 83006.00537999999, 83159.15039, 82939.56172, 83493.86893000003, 84370.10084999999, 83810.39802000001, 83090.02775000001, 84461.50235999998, 83456.11679000001, 84917.25454, 86952.06732999999, 86780.38140999999, 87095.78589000001, 87551.77793, 88255.54666, 88415.4226, 88519.40123, 88795.00667000002, 90064.28726, 89874.40449, 90264.83481999999, 90008.75816, 89778.38169, 89313.12965, 89100.66665999999, 88983.70187, 89191.59518, 89097.18708999999, 88822.42674999998, 88373.28700999999, 86233.24178000001, 85248.02834, 84372.4462, 84430.13706999998, 84648.04443, 84225.58258999999, 84495.05030999999, 84299.11953, 83235.98535, 83491.16666, 82988.31288, 82294.45118999999, 81960.03403999997, 81588.37737, 81159.54211, 79825.26324, 79488.38682, 79482.36341999998, 79025.77361000002, 79393.73091, 80428.81217000002, 78836.58581, 77989.72404000002, 77236.09405000001, 74496.48213, 72650.58232, 71144.47681000001, 71194.97859000001, 69272.15779, 67056.53109, 67071.35691999999, 66501.99755000001, 65258.28838000001, 63699.474169999994]",65447.86359100001,81362.1499671605,69479.92617615385,78948.67420692308,84067.72975615383,89002.87720846152,86339.98831923075,80526.537729375,0.6125266833662459,0.7614685206895759,0.6502627649875418,0.7388807963286795,0.7867900472269636,0.8329781018864146,0.8080561195634095,0.7536480241216578,Feb
44,4,30.38,-84.37,3,3,137720,161180.4875006666,"[23050.416669, 22858.905566999998, 22856.555032999997, 22797.531862, 22823.434805000004, 22891.158600999996, 23001.582565, 23119.071442999993, 23323.957415999997]","[78294.59589899998, 78000.101027, 77689.612264, 80773.32189600001, 81527.87785900001, 82760.51392000001, 83640.58718599999, 81230.20480400001, 79723.170622, 81788.26452100002, 83072.62453100004, 82369.37505199999, 83917.58051200002, 84123.48277400002, 83395.584045, 84165.678816, 89804.98964699998, 92597.963317, 95100.507421, 95636.466662, 96342.42340399999, 96713.54574399999, 96629.327901, 96651.15179199998, 95091.038275, 94677.578746, 95335.178657, 95104.85800800001, 95340.79752, 99566.06512099999, 99571.091791, 101713.19438200002, 102307.14852599998, 103441.874854, 103941.01998399998, 104456.617486, 106831.970512, 107518.806649, 108094.41357399999, 110584.94428899999, 110432.68232999997, 110835.22537200002, 111309.01345399999, 112200.267613, 113187.547922, 113477.192182, 113144.17955, 113655.608804, 113951.93296600002, 113061.791599, 113997.654529, 113004.86111200001, 113122.599795, 113251.84338799998, 113150.65853300001, 114925.54389799999, 115036.817133, 115099.73197200002, 115764.56699399996, 116316.388166, 116551.73451800003, 116452.88807100002, 116931.250887, 116976.425252, 116318.24326799999, 116019.29002400002, 115907.08026299998, 114675.18950299999, 114842.328941, 115340.16456, 114172.81434800001, 113963.93644899999, 113147.80245899998, 113003.14308900002, 112694.282538, 114105.826351, 113771.749856, 113093.85996900001, 113074.333782, 112094.803436, 111164.016727, 111392.05997500001, 110899.49483400001, 108879.61868300001, 108129.80661900001, 107290.15281799999, 106065.83168599999, 103797.11004399999, 101920.128867, 100561.23908300001, 98421.83868999999, 94690.154285, 92757.525053, 90780.04611200001, 90415.201, 90300.03851, 86719.38743800002, 84981.583057, 82962.045925, 79934.317994, 79263.881173]",83911.62152725001,106354.09694930863,89528.42690969232,99015.20116476923,111171.06040130768,114595.15997753845,114922.45781392307,108416.36696375,0.6092914720247604,0.7722487434599813,0.6500757109329969,0.7189602175774704,0.8072252425305524,0.8320880044840143,0.8344645499123081,0.7872231118483154,Mar
45,4,30.38,-84.37,4,4,176755,218377.00100444444,"[26137.8822, 26015.471852, 26028.170661, 26153.199206999998, 26417.829106999998, 26633.379623000004, 27023.087833, 27331.342248999998, 27771.635205]","[104262.15901, 103000.95221, 103300.44730999999, 99365.97836, 100779.71842, 101935.66318, 101725.02014000001, 101490.41798, 101708.08323999999, 108151.65329, 109226.18593999998, 108718.39660000001, 112565.82414999999, 114155.62960999999, 113628.46767, 115768.29923, 115697.81538, 117800.37624000001, 118265.81855, 120675.60845999999, 119775.99506999999, 120749.43468, 120800.14417999999, 121209.48807000002, 121721.66045000001, 122477.65761999998, 125776.282, 125826.18168, 130452.28629, 130456.75016, 132605.83983, 136248.42059, 136113.27865999998, 136466.81748, 138120.42260000002, 136494.88721999998, 136083.45635, 135891.01589, 139867.36612999998, 139972.01567, 140830.31431999998, 143346.14336000002, 143994.22038, 144961.4692, 145469.48004, 145338.99545000002, 145722.88496, 145780.99629999997, 146351.66876, 146950.59451, 146428.86483, 146163.49903, 146221.49123, 148358.86213, 148191.10151, 148229.2738, 148337.93862, 147240.46859, 147204.15795, 146261.28122, 147702.26552, 148185.37433, 148204.5761, 148261.76292, 148912.64203999998, 148878.61281999998, 148513.21256, 147810.69149, 146507.94271, 147333.92729, 147084.31527, 145216.30252, 144906.75770000002, 144184.67658, 142026.79025999998, 140868.97602000003, 139090.79172, 139569.55142, 139379.63211, 139484.29183, 139161.19976, 138772.71589000002, 138036.41852000004, 137471.09994999997, 135801.95102, 132452.55748999998, 130934.46066, 129807.06364, 127174.03411999998, 126489.8193, 124617.82428, 119928.95171000001, 117199.09792, 114263.02074, 109854.53188000001, 108662.8952, 104757.02363, 106213.14381999998, 104500.98071999999, 105116.28692, 104613.13289]",106041.45792849998,136269.60205530864,115986.76890461537,130305.38251153845,142585.38667769232,147344.24409769228,146757.09309692305,134944.524233125,0.5999347001697264,0.7709518941772999,0.6562007802020614,0.7372090323415941,0.8066837525257692,0.8336072195846923,0.8302853842715796,0.763455202020452,Apr
46,4,30.38,-84.37,5,5,203781,251062.15965444443,"[35357.350588, 34765.207896, 34017.902216, 33718.111872999994, 34410.734314, 34231.952476, 34559.093061, 34511.593002999994, 34004.041194000005]","[118232.97099000002, 115651.65628, 120009.10437000002, 117819.23527, 119563.94420000001, 119008.60253, 122083.34965, 123452.63777999998, 122284.43149999999, 126219.64201999998, 127863.92042, 128966.89043000001, 129601.75204999998, 129770.03917999999, 129447.33952000001, 132017.96867, 129976.69865999998, 131044.02777999999, 131461.76081, 134770.73304, 135777.55564, 137357.30302000002, 140314.55461, 140642.00267999998, 140697.63648, 141955.43012, 141812.84575999997, 144370.11250000002, 144360.63272999998, 145986.48674, 146739.32255, 148879.70335999998, 149090.36837, 149227.82115, 152712.99868000002, 153444.18219999995, 153900.71652999998, 152816.78734999997, 153709.35555999997, 155685.44911000002, 157592.29767, 159190.72272, 161965.93675999998, 162001.27779000002, 162921.33278000003, 164136.11096999998, 164833.35437, 165185.1867, 166223.96816000005, 168030.54282, 168893.81818000003, 168622.0377, 169128.92044000005, 170733.85729000004, 169071.66103, 169966.15769, 170196.71878999998, 170663.80009, 171585.12269000002, 171604.23749, 171444.52737, 169515.56071999998, 170686.04840000003, 171273.71596, 170327.52778, 170126.47216, 169980.02115000007, 170381.20434, 171358.60532, 171575.99424000003, 171333.98326, 171201.22727999996, 170844.67909999998, 168756.61723000006, 166429.67598, 165694.42262, 165547.19717000003, 163986.93871999998, 162012.00746, 160516.41003, 157420.53738, 155190.39092, 152538.16747, 151160.02501, 150635.88314999998, 147174.06162000002, 143631.39114, 141500.72097, 138384.77058999997, 135796.15131, 134664.17694, 136356.59817, 124405.15599, 122052.0622, 121235.35949000002, 122937.42297, 124047.92237999999, 124987.66575999999, 123474.61153000001, 120605.46856000001, 118540.30046999997]",122148.40710550002,154914.0564274074,132182.34952538463,146147.65717846152,160012.49972846155,169958.2278692308,170328.90555384615,151615.82828125003,0.5994101859618906,0.760198725236442,0.6486490375716315,0.7171799980295588,0.7852179532363741,0.8340239171916459,0.8358429174154909,0.7440135649606687,May
47,4,30.38,-84.37,6,6,189458,229862.308512,"[29549.815643, 29271.2724556, 29081.924376, 28994.468823000003, 29169.235775000005, 29276.145837, 29456.208999000002, 29676.210046, 30038.608274000006]","[101109.38504100002, 99944.28900199999, 99524.32186299999, 98526.76352400002, 99923.525285, 103045.18852899999, 106223.80021500001, 107933.698901, 111333.35713, 112897.378828, 117052.191325, 118569.876222, 120939.284989, 120450.07599399998, 127131.91229800001, 128875.00410199999, 131654.896214, 133336.119339, 133051.240964, 134206.20549000002, 132474.35311499998, 133200.61374, 139402.970123, 139831.57118100004, 140704.783239, 143448.99529700002, 145439.65835500002, 145718.08588600002, 146344.44317399999, 145831.372461, 144982.87574899997, 147062.62303600003, 147394.17974999998, 147697.276111, 147886.016472, 148365.831834, 149236.599195, 150544.85762399997, 149063.28139500006, 151204.519165, 150744.424935, 151581.22870100001, 151672.526375, 158294.00604799998, 158045.87272100002, 158099.04173199995, 159771.28792899998, 159901.44912500004, 160536.07432299998, 157606.41163500003, 157755.273719, 157904.145805, 157160.54489, 157074.94837499998, 157649.45939099998, 159171.62240700002, 161549.27875100003, 160632.725422, 161216.761092, 160493.269666, 162315.690555, 162282.83944500002, 162275.84208400003, 163046.96441900005, 162497.243753, 162684.52219299998, 162483.169979, 161628.38776599997, 161135.174665, 158840.30935700002, 157385.61904999998, 155944.745902, 155541.833641, 155334.387379, 155660.25111800001, 154515.332307, 154702.581118, 152702.695929, 149042.63273999997, 148589.78199599995, 146732.44631099998, 142111.303626, 140991.651941, 139054.69041299997, 138623.62837099997, 135993.87832999998, 134430.225288, 131471.01660600002, 127416.65357, 123778.559532, 120268.14350399999, 117807.049183, 117048.333863, 115631.97881400003, 111546.34991499998, 107168.70401700001, 103311.596054, 102055.53907800002, 100642.75580099999, 100460.616714, 99184.71765300001]",105765.96747049999,147622.76876258024,128488.05722423078,145439.05481115382,154515.01302061538,159447.15162715386,159573.7270235385,140026.576348875,0.5582554839093624,0.7791846676444396,0.6781875519863547,0.767658556572717,0.8155634125801781,0.8415962990591785,0.8422643911766117,0.7390903332077559,Jun
48,4,30.38,-84.37,7,7,177755,210228.44946444442,"[25996.463346000004, 25884.726474999996, 25991.884764000002, 26088.414638000002, 26260.516096, 26481.737033999998, 26858.006207999995, 27177.820267, 27422.642775]","[94881.758988, 95426.714598, 94185.59220900001, 93139.666759, 94866.58305599999, 97404.486153, 102130.75352900001, 104704.79743600002, 106028.92734299997, 108415.85440999999, 111715.81935000002, 113395.2393, 116358.97525999999, 116397.83397000002, 116939.93516999998, 124032.79907999998, 126023.11778, 129116.53059, 130920.5795, 129173.84692, 129488.69291, 129880.89584, 135498.73027, 137299.84040000002, 137873.48571999994, 139302.91827000002, 142258.94282, 143091.86472, 142957.29702, 143935.09941000002, 144413.43190999998, 145599.55161000002, 145908.72014, 144303.08366, 144210.64429000003, 144250.99871999997, 144783.18473, 146022.91672, 145193.13542, 146505.55822, 148135.73550999997, 148801.50451000003, 149472.9173, 149289.89278000002, 149682.96227000002, 149404.01515999995, 149711.67821000004, 150362.81231, 151782.75260999997, 152010.70081, 152603.25461000003, 151288.54656, 151386.81426999997, 151719.06998000003, 151391.49698999999, 151445.0288, 151311.76740000004, 152017.70817, 152799.20103, 152723.90099999998, 152238.10486999995, 153420.46375000002, 153289.78598000004, 152624.48682, 150646.38535000003, 150356.82038999998, 150295.48082, 150204.67358000003, 149743.61616999996, 147210.41964999997, 146470.10403999998, 146250.88250000004, 146197.49579000004, 145253.33018, 143464.21235999998, 142373.04424999998, 141215.89397, 139240.87498999995, 138384.78332000002, 137301.49607999995, 135777.16386, 133384.51824, 131356.88201, 129972.38242000001, 128526.13642999998, 124613.32464999998, 123164.91852999998, 121403.57778, 118456.46844000001, 116361.35759, 112156.58064999999, 108169.37560000003, 105472.05316000001, 103757.55372599998, 100677.91070400001, 100493.193383, 97328.19955, 95163.95309, 94794.050828, 93368.25271500001, 94725.70532100002]",99256.7691279,140438.9024130864,123764.84584153845,142723.52912999998,148396.08198076923,152027.38909538463,148615.97643307692,129605.58770062501,0.5583908701746786,0.7900700537992541,0.6962664669997382,0.802922725830497,0.8348349243665114,0.8552636443159665,0.8360719891596687,0.7291248499374139,Jul
49,4,30.38,-84.37,8,8,173351,211017.6159211111,"[28258.204288999998, 27904.30071, 27661.491319999997, 27521.641211, 27882.93884, 27959.096766, 28306.088663999995, 28377.07409, 28351.947519]","[101816.94399000001, 100535.89041, 100493.72881, 100243.27942, 101203.14282000001, 101737.1272, 99764.06909, 100732.46931, 101210.77354, 101659.15406999999, 105520.44619000002, 107163.41722, 108585.93265, 109742.40216999999, 111064.7679, 113771.09199999999, 112089.52298, 114556.10896, 116345.85075, 117663.06343000001, 119196.61611, 120578.34309, 122178.62801, 123299.99103, 122719.65645, 124565.83047, 124029.00382000001, 125371.06039, 129680.46416999999, 130575.82484, 131946.05312000003, 134808.93219, 134158.35597, 133920.94464, 134076.60785, 134192.05526, 134594.45626, 134752.55327, 134003.54884000003, 137271.34445, 137674.77354999998, 138483.87656, 138664.79704, 138850.00251, 139450.01798, 141423.9785, 142134.83961, 143244.75881000003, 144124.75111999997, 144291.93942, 144095.17169, 142949.98905, 143504.07225, 144235.47155000002, 143335.39315000002, 143770.19637999998, 144968.44803000003, 144949.57368, 144573.95496999996, 145461.22745, 145974.24204, 145373.1758, 144693.23532, 144613.95984999998, 144417.82854000002, 144364.52318, 144555.25473000002, 143189.0893, 142455.21618, 142009.68524999998, 142600.53235, 142090.44988000003, 141884.56421, 140185.12827, 139620.10129, 139411.16551, 137304.61053, 136665.73057999997, 136385.40403, 133977.94949, 132991.89574, 131762.5208, 130821.87647, 128627.33144000001, 127682.96599000001, 125224.16872999999, 124016.08266999999, 120954.81362999999, 120794.76030000001, 119654.77767, 115066.22286, 112633.58433, 111696.50279000001, 109651.82165, 108557.88597999999, 105863.16032, 102787.73666, 102192.37117000001, 102099.60179, 102465.57495000001, 101242.34074999999]",103429.35795250001,132863.9428445679,113727.39934307695,129488.0600153846,138821.0537307692,144421.7581123077,142821.5052576923,128833.8922775,0.5966470222410024,0.7664446287853425,0.656052744680313,0.7469703665706261,0.8008090736757746,0.8331175367451453,0.8238862496189368,0.7431967065520245,Aug
50,4,30.38,-84.37,9,9,147924,178301.8620811111,"[24512.204776, 24225.749417, 24376.619312999996, 24231.544682, 24259.08083, 24262.551561000004, 24505.98622, 24659.827796, 24797.903828]","[88302.76903999998, 88889.91551000002, 87579.27487999998, 84303.33946, 87497.73983000002, 88195.68130999999, 89638.22162, 88953.14131, 89325.73509999999, 93545.77932, 92081.84069000001, 94935.00616, 96359.28998999999, 96699.04025999998, 97869.55623, 98095.15024, 97728.33278, 97667.02231, 98813.66274, 98695.54097, 100322.40356, 100918.26181000001, 103982.46586, 105523.58932, 106112.20060000001, 106510.35454000003, 105747.38247000001, 110165.43711, 110695.19387999999, 111411.13086999998, 112705.83087, 112956.51216, 114254.50005, 115970.06091000001, 116446.82316, 117438.11941999999, 117682.61867000003, 118104.76246, 118450.14286, 118881.08324999998, 119212.08264000001, 120223.48284000003, 120827.27208, 120766.46033999999, 121518.06059000001, 121683.12273999999, 121574.67853, 122102.28199999999, 122221.15156999999, 124476.65513999999, 124369.67442, 124095.91854000001, 124605.68019999999, 124202.91795000003, 124099.63020000001, 124772.37316000002, 124989.38010000001, 125106.14168000002, 125074.44913000001, 124974.40847999998, 124180.57173, 123683.54537999998, 124272.38112999998, 123931.51987000002, 123260.35597999998, 123142.71409, 123155.80560000002, 122901.56572, 122805.94092999998, 122587.85313999999, 122660.66875000001, 122554.97152, 122120.10023999997, 121400.28598000002, 120975.51871, 120255.28104, 119645.25505, 118661.94296999999, 117311.40688, 116938.8878, 116124.36497, 114107.98859999998, 113025.72554000001, 110601.79415, 108920.19574, 106230.04853000001, 104268.54831, 103281.69707, 99837.32483, 99070.59239, 97207.85080999997, 95121.82263000001, 93131.28966, 91786.20267999999, 90328.69282999999, 89115.92182999999, 88606.41862000001, 87495.11092, 86841.17198, 87542.71564, 87531.16875]",89186.605646,114361.01039481483,98012.89027692309,111225.93348923077,120249.78465923076,124510.1035469231,122751.51397384613,110343.0565425,0.6029218088072253,0.7731065303454128,0.6625895072937663,0.7519126949597819,0.8129159883401663,0.8417167163335436,0.8298282494649017,0.7459442453050215,Sep
51,4,30.38,-84.37,10,10,133998,168901.94688222226,"[21743.16626, 21561.974709000002, 21599.628777, 21560.526533, 21572.936512, 21660.337567, 21955.129349, 22101.885552, 22377.084993]","[86274.61838, 85238.56505, 86752.86991000001, 82306.37999, 82892.58345, 81925.83692, 83635.30957000001, 81367.71523, 79031.80002, 83308.9871, 83703.62057, 84508.64413999999, 85807.24439, 86463.30228, 87642.87781, 87964.88756, 87402.31429, 87510.25279, 87206.48124, 86605.29030000001, 86153.43525000001, 85190.60172, 88520.68116, 91151.73967, 91063.24285, 93484.67592000001, 93576.84808, 95316.30107, 97262.243, 97118.24342, 100807.30503999999, 100769.97183, 100542.34829, 102866.43251, 103365.05922999998, 103765.72019000001, 105582.385, 106093.11117, 106496.36763, 106605.0634, 107151.96418000001, 107192.67463, 107413.05713, 107616.11211, 107960.25000000001, 108510.17617, 108050.01452, 108608.90377, 108649.17655, 109750.54942, 109194.41540999999, 110645.0821, 110289.1241, 110254.43416, 110721.91451, 112036.03344, 113124.01331000001, 113329.64978, 114200.98116000001, 114791.94526000001, 113965.43194, 114013.15181999998, 114739.95956999999, 114506.54161, 114813.00738, 114882.97615, 114704.41977000001, 114546.41258999999, 114186.23292000001, 114114.07967, 114881.49570999999, 113874.67968, 112375.03998999999, 111052.05693, 110027.4489, 109629.70016000001, 108888.54445, 106680.11441000001, 106190.28856, 105451.50466, 103907.72188, 103135.8485, 101451.1961, 101550.61168999999, 99123.90379, 98156.57772, 95849.62047, 95449.05819000001, 93058.4834, 91509.84548999999, 89497.27011000001, 88406.97043, 88650.57769, 85476.53249, 85203.89558000001, 83913.13093, 83649.10646, 82804.09568, 84195.91641, 84749.88954999999, 86318.39071]",84305.1585775,102916.67145333333,86513.81796153846,97776.16393076924,107379.17355846154,112024.36357000002,113746.48852846153,100595.64309875,0.629152364792758,0.7680463249700243,0.6456351435210859,0.729683755957322,0.8013490765419001,0.8360151910476277,0.848867061661081,0.7507249593184228,Oct
52,4,30.38,-84.37,11,11,98292,115842.3361,"[16246.31186, 16198.771539999998, 16252.550990000002, 16297.690159999998, 16395.7803, 16500.30939, 16571.12083, 16706.38157, 16824.7019]","[62897.981999999996, 62256.424100000004, 61323.1758, 63689.765, 61659.086800000005, 62180.10179999999, 62023.9968, 61320.8875, 60899.6429, 60989.8233, 63699.02329999999, 63876.8, 64202.037800000006, 64039.7996, 63727.8859, 64377.2476, 64780.8376, 65117.882, 65621.0062, 65798.79520000001, 65901.3361, 65443.545, 66606.4063, 66939.8606, 69049.9607, 70521.8152, 72738.3927, 72913.0365, 72520.833, 73216.74979999999, 73916.04550000001, 73574.4911, 73774.1576, 74094.8295, 74141.40830000001, 74322.3083, 74277.9154, 74380.0998, 76005.4613, 76557.8408, 76633.3984, 76625.00830000002, 76358.12759999999, 76517.6977, 77909.6679, 77908.88100000001, 77166.3746, 78651.5546, 78907.4217, 79286.6599, 79147.47499999999, 79743.60229999998, 81349.13630000001, 81598.8024, 81575.64540000001, 80385.2254, 80306.07280000001, 80152.8207, 80180.7254, 80135.73819999999, 79847.9555, 79836.6827, 79778.6719, 79596.84330000001, 79725.68370000001, 78463.4607, 78617.5058, 77912.6284, 77849.8979, 77841.25959999999, 78663.4282, 79201.3648, 79856.07620000001, 79764.4322, 79558.09360000001, 78640.4753, 78437.162, 78107.6245, 76827.4437, 76267.2198, 75335.0612, 74108.6051, 73607.69219999999, 73636.65049999999, 73247.46280000001, 71775.7332, 71466.8186, 68653.3754, 68353.3081, 67107.6533, 66911.9918, 65417.3528, 64674.5471, 64403.346, 63393.0197, 63002.6202, 64127.841700000004, 63421.46319999999, 62783.457599999994, 63400.580599999994, 62753.618100000014]",62830.93665,74391.06304074074,64860.96943076924,72440.29913846155,76761.49608461538,80272.81092307693,78986.8727923077,73280.26734375,0.6392273699792456,0.7568374134287709,0.6598804524352871,0.7369907941486749,0.7809536491740465,0.8166769515634734,0.8035941154143541,0.7455364357602857,Nov
53,4,30.38,-84.37,12,12,79761,93418.41522222222,"[12652.03326, 12650.17784, 12687.032680000002, 12809.226349999999, 12951.937520000001, 13082.229130000003, 13272.101929999999, 13428.345010000003, 13570.381330000002]","[49935.19704, 49634.3467, 50313.90305000001, 50359.31885, 48965.74822000001, 47296.78069, 47879.12787999999, 45930.819540000004, 45106.95319, 47658.82446, 48610.80447, 49198.80484999999, 50385.15649, 51518.04526, 51462.04101, 51097.157210000005, 51098.10977000001, 52000.075020000004, 53359.020379999994, 54191.86965000001, 54879.33532, 57487.336780000005, 57813.60136, 57123.97170999999, 57486.00565, 58768.39407000001, 59737.41591, 60132.483339999984, 59832.41196, 60406.78486, 60436.45006999999, 59597.59456000001, 59656.8674, 59733.369170000005, 62230.54933999999, 63307.803920000006, 63096.881400000006, 65189.217970000005, 65486.42799999999, 66166.04947, 66958.96582, 67201.01418999999, 67635.33956, 65785.88392000001, 66166.23088, 66270.14539, 66127.85620000001, 65543.92311, 65813.25502, 65001.49580999999, 65044.09735, 65495.05038999999, 65449.465410000004, 65254.174459999995, 65323.14341, 65302.147, 65129.96688999999, 65284.62768, 66380.64256000001, 66169.87799000001, 65190.71288, 65258.44986999998, 64806.36375999999, 65144.15279, 64683.89699, 64551.802199999984, 64732.99042, 64526.10619, 65322.77717, 65327.37616, 64515.19124000001, 63986.73858, 63847.24381, 62114.27515, 62417.65759, 62350.57065, 62023.24508000001, 61280.54752000001, 60717.90505000001, 60306.21269, 60324.01633, 60510.72033000002, 60083.65927, 60911.40523, 60919.862069999996, 59274.21352999999, 59168.805309999996, 58669.1242, 58819.71648999999, 58251.39584999999, 55425.18903, 55402.044519999996, 53862.68489000001, 53565.82337, 51131.064340000004, 50456.34674000001, 50416.071329999984, 51443.36687, 49472.87236999999, 50429.50707, 49938.909629999995]",49959.98553750001,61287.5267017284,52546.258274615386,59880.77707384615,65957.01468692308,65406.45013076922,64305.8901576923,59939.786789375,0.62637110288863,0.7683896478445406,0.6587963826257869,0.7507525867760704,0.8269331463612929,0.8200304676567397,0.8062322458054977,0.7514924184673587,Dec
54,4,30.38,-84.37,5,9,892269,1080103.923488889,"[143172.75430000003, 141515.21935, 141419.09177, 140752.41234999997, 142432.05016, 142524.24946999998, 142651.97282999998, 143378.63863000003, 146208.24324]","[506677.9223, 503197.2016, 503552.10079999996, 497441.1034000001, 504053.06749999995, 513512.38759999996, 520295.05409999995, 523061.9605, 534813.8898999998, 549443.2134, 558257.4258999999, 560131.0292, 572330.3406, 580819.8168, 586294.9401, 593385.0376, 598309.7422999999, 601737.9969, 605401.2960999999, 611839.7265999999, 614832.3935, 619803.0153, 639175.3794, 642125.3456, 647535.0279, 655950.8262, 658429.5825000001, 664790.6087999999, 667053.5533, 673590.0086, 682906.8983, 686720.8469, 685886.5013000001, 684087.5937000001, 693166.087, 695435.0906999998, 703911.6837, 697964.1255000001, 708377.8024, 708819.9452999999, 715860.017, 718621.4628999999, 727684.298, 729764.8598999999, 732862.769, 737825.7782000001, 742834.9665, 744972.2472, 743490.276, 745536.9616999999, 744597.4727000002, 746333.7465999998, 747733.7878999999, 751187.7020999999, 747824.6115000001, 748252.8358, 749627.994, 750222.3259999999, 749160.5386000002, 750136.6726999998, 751268.1799999999, 759870.5843999999, 758116.9213, 757692.0227, 756082.9839999999, 751767.3415000001, 750212.4469, 747686.4998, 746288.1072000001, 744452.7466000001, 742999.8831999999, 741464.4016, 742070.8422999999, 738965.25, 730726.0126, 728580.0806000001, 724573.3646999999, 714381.2427000001, 707860.5731999999, 702285.898, 695736.7414999999, 687130.7988, 674702.6592, 663886.6634, 645601.9343999999, 634133.7457000001, 626547.4800999998, 613727.8183999999, 602379.5975, 596770.5516, 579621.0504999999, 568467.3999, 554114.2651000001, 542806.8923000001, 532042.2685, 521749.1398, 513476.7528, 515734.026, 512214.9576000001, 510418.1723, 505874.2877]",521647.303155,690631.9187246914,595562.9338692308,672129.0746769232,724076.1716615385,749365.6472307692,746809.6507461538,662370.0125187499,0.5846300870645511,0.7740176098516158,0.6674701618785711,0.7532807647435058,0.8114998634509756,0.8398427461121805,0.8369781430781006,0.7423434104723463,Summer
